id,name,description_en,manufacturer,part_number,price,currency,price_usd,us_rrp_usd,price_ratio,in_stock,url,category_group,subcategory,subcategory_description
82152,זכרון למחשב Kingston Fury Beast RGB DDR4 3200MHz 2x16GB KF432C16BB2AK2/32 DIMM,Kingston Fury Beast RGB DDR4 3200MHz 2x16GB DIMM,Kingston,KF432C16BB2AK2/32,1090,ILS,352.07,80,4.4,True,https://www.ivory.co.il/catalog.php?id=82152,Memory,ram,RAM
38840,זכרון למחשב Kingston ValueRAM 16GB DDR4 3200MHz KVR32N22S8/16 DIMM,Kingston ValueRAM 16GB DDR4 3200MHz DIMM,Kingston,KVR32N22S8/16,490,ILS,158.27,35,4.52,True,https://www.ivory.co.il/catalog.php?id=38840,Memory,ram,RAM
149683,זכרון למחשב Team Group T-FORCE VULCAN Z DDR4 – מהירות 3200MT/s – נפח 2x8GB – זמן אחזור CL16 – צבע אפור,Team Group T-FORCE VULCAN Z DDR4 3200MT/s 2x8GB CL16 Gray,Team Group,,570,ILS,184.11,45,4.09,True,https://www.ivory.co.il/catalog.php?id=149683,Memory,ram,RAM
87798,זכרון למחשב Team Group ELITE DDR4 3200MHz 8GB TED48G3200C2201,Team Group ELITE DDR4 3200MHz 8GB,Team Group,TED48G3200C2201,320,ILS,103.36,25,4.13,True,https://www.ivory.co.il/catalog.php?id=87798,Memory,ram,RAM
45389,זכרון למחשב Kingston Fury Beast RGB DDR5 5600MHz 2x8GB KF556C40BBAK2-16 DIMM,Kingston Fury Beast RGB DDR5 5600MHz 2x8GB DIMM,Kingston,KF556C40BBAK2-16,970,ILS,313.31,65,4.82,True,https://www.ivory.co.il/catalog.php?id=45389,Memory,ram,RAM
112837,זכרון למחשב Kingston ValueRAM 16GB DDR5 5600MHz KVR56U46BS8-16 DIMM,Kingston ValueRAM 16GB DDR5 5600MHz DIMM,Kingston,KVR56U46BS8-16,790,ILS,255.17,45,5.67,True,https://www.ivory.co.il/catalog.php?id=112837,Memory,ram,RAM
87804,זכרון למחשב Team Group ELITE DDR4 3200MHz 32GB TED432G3200C2201,Team Group ELITE 32GB DDR4 3200MHz,Team Group,TED432G3200C2201,1080,ILS,348.84,60,5.81,True,https://www.ivory.co.il/catalog.php?id=87804,Memory,ram,RAM
38841,זכרון למחשב Kingston ValueRAM 32GB DDR4 3200MHz KVR32N22D8/32 DIMM,Kingston ValueRAM 32GB DDR4 3200MHz DIMM,Kingston,KVR32N22D8/32,990,ILS,319.77,65,4.92,True,https://www.ivory.co.il/catalog.php?id=38841,Memory,ram,RAM
95580,זכרון למחשב Team Group ELITE PLUS DDR5 5600MHz 8GB CL46 TPBD58G5600HC4601,Team Group ELITE PLUS 8GB DDR5 5600MHz CL46,Team Group,TPBD58G5600HC4601,420,ILS,135.66,30,4.52,True,https://www.ivory.co.il/catalog.php?id=95580,Memory,ram,RAM
148948,זכרון למחשב Kingston Fury Beast RGB DDR5 – מהירות 6000MT/s – נפח 32GB – זמן אחזור CL30 – תואם AMD EXPO – צבע שחור,Kingston Fury Beast RGB DDR5 6000MT/s 32GB CL30 AMD EXPO Black,Kingston,,1890,ILS,610.47,120,5.09,True,https://www.ivory.co.il/catalog.php?id=148948,Memory,ram,RAM
87801,זכרון למחשב Team Group ELITE DDR4 3200MHz 16GB TED416G3200C2201,Team Group ELITE DDR4 3200MHz 16GB,Team Group,TED416G3200C2201,590,ILS,190.57,35,5.44,True,https://www.ivory.co.il/catalog.php?id=87801,Memory,ram,RAM
39618,זכרון למחשב Kingston Fury Beast DDR4 3200MHz 2X8GB KF432C16BBK2/16 DIMM,Kingston Fury Beast DDR4 3200MHz 2X8GB DIMM,Kingston,KF432C16BBK2/16,750,ILS,242.25,45,5.38,True,https://www.ivory.co.il/catalog.php?id=39618,Memory,ram,RAM
148399,זכרון למחשב CORSAIR VENGEANCE DDR5 – מהירות 7000MT/s – נפח 2x24GB – זמן אחזור CL40,CORSAIR VENGEANCE DDR5 7000MT/s 2x24GB CL40,CORSAIR,,2450,ILS,791.35,180,4.4,True,https://www.ivory.co.il/catalog.php?id=148399,Memory,ram,RAM
150634,זכרון למחשב Kingston Fury Beast RGB DDR5 – מהירות 6000MT/s – נפח 2x16GB – זמן אחזור CL30 – תואם AMD EXPO – צבע שחור,Kingston Fury Beast RGB DDR5 6000MT/s 2x16GB CL30 AMD EXPO Black,Kingston,,2180,ILS,704.14,110,6.4,True,https://www.ivory.co.il/catalog.php?id=150634,Memory,ram,RAM
95583,זכרון למחשב Team Group ELITE PLUS DDR5 5600MHz 16GB CL46 TPBD516G5600HC4601,Team Group ELITE PLUS DDR5 5600MHz 16GB CL46,Team Group,TPBD516G5600HC4601,780,ILS,251.94,40,6.3,True,https://www.ivory.co.il/catalog.php?id=95583,Memory,ram,RAM
116063,זכרון למחשב Kingston Fury Beast RGB DDR5 6000MHz 2x32GB KF560C36BBEAK2-64 DIMM,Kingston Fury Beast RGB DDR5 6000MHz 2x32GB DIMM,Kingston,KF560C36BBEAK2-64,3650,ILS,1178.95,180,6.55,True,https://www.ivory.co.il/catalog.php?id=116063,Memory,ram,RAM
81936,זכרון למחשב Kingston Fury Beast RGB DDR4 3600MHz 8GB KF436C17BB2A/8 DIMM,Kingston Fury Beast RGB DDR4 3600MHz 8GB DIMM,Kingston,KF436C17BB2A/8,360,ILS,116.28,30,3.88,True,https://www.ivory.co.il/catalog.php?id=81936,Memory,ram,RAM
154759,זכרון למחשב Kingston Fury Beast RGB DDR5 – מהירות 5600MT/s – נפח 32GB – זמן אחזור CL36 – תואם AMD EXPO – צבע שחור,Kingston Fury Beast RGB DDR5 5600MT/s 32GB CL36 AMD EXPO Black,Kingston,,1890,ILS,610.47,110,5.55,True,https://www.ivory.co.il/catalog.php?id=154759,Memory,ram,RAM
43060,זכרון למחשב Kingston Fury Beast DDR5 5600MHz 16GB KF556C40BB-16 DIMM,Kingston Fury Beast DDR5 5600MHz 16GB DIMM,Kingston,KF556C40BB-16,940,ILS,303.62,55,5.52,True,https://www.ivory.co.il/catalog.php?id=43060,Memory,ram,RAM
43063,זכרון למחשב Kingston Fury Beast DDR5 5200MHz 2x16GB KF552C40BBK2-32 DIMM,Kingston Fury Beast DDR5 5200MHz 2x16GB DIMM,Kingston,KF552C40BBK2-32,1750,ILS,565.25,90,6.28,True,https://www.ivory.co.il/catalog.php?id=43063,Memory,ram,RAM
43204,זכרון למחשב Kingston Fury Beast DDR5 5600MHz 2x16GB KF556C40BBK2-32 DIMM,Kingston Fury Beast DDR5 5600MHz 2x16GB DIMM (32GB Kit),Kingston,KF556C40BBK2-32,1890,ILS,610.47,110,5.55,True,https://www.ivory.co.il/catalog.php?id=43204,Memory,ram,RAM
45383,זכרון למחשב Kingston Fury Beast RGB DDR5 5200MHz 16GB KF552C40BBA-16 DIMM,Kingston Fury Beast RGB DDR5 5200MHz 16GB DIMM,Kingston,KF552C40BBA-16,940,ILS,303.62,65,4.67,True,https://www.ivory.co.il/catalog.php?id=45383,Memory,ram,RAM
45386,זכרון למחשב Kingston Fury Beast RGB DDR5 5600MHz 16GB KF556C40BBA-16 DIMM,Kingston Fury Beast RGB DDR5 5600MHz 16GB DIMM,Kingston,KF556C40BBA-16,1050,ILS,339.15,70,4.85,True,https://www.ivory.co.il/catalog.php?id=45386,Memory,ram,RAM
45398,זכרון למחשב Kingston Fury Beast RGB DDR5 5200MHz 32GB KF552C40BBA-32 DIMM,Kingston Fury Beast RGB DDR5 5200MHz 32GB DIMM,Kingston,KF552C40BBA-32,1770,ILS,571.71,120,4.76,True,https://www.ivory.co.il/catalog.php?id=45398,Memory,ram,RAM
45404,זכרון למחשב Kingston Fury Beast RGB DDR5 5600MHz 2x32GB KF556C40BBAK2-64 DIMM,Kingston Fury Beast RGB DDR5 5600MHz 2x32GB DIMM (64GB Kit),Kingston,KF556C40BBAK2-64,3650,ILS,1178.95,220,5.36,True,https://www.ivory.co.il/catalog.php?id=45404,Memory,ram,RAM
59069,זכרון למחשב Kingston Fury Beast RGB DDR5 5600MHz 32GB KF556C40BBA-32 DIMM,Kingston Fury Beast RGB DDR5 5600MHz 32GB DIMM,Kingston,KF556C40BBA-32,1830,ILS,591.09,115,5.14,True,https://www.ivory.co.il/catalog.php?id=59069,Memory,ram,RAM
68015,זכרון למחשב Corsair Dominator Platinum RGB 5200MHz CMT64GX5M2B5200C40 2x32GB C40 DDR5,Corsair Dominator Platinum RGB 5200MHz 2x32GB C40 DDR5,Corsair,CMT64GX5M2B5200C40,3660,ILS,1182.18,270,4.38,True,https://www.ivory.co.il/catalog.php?id=68015,Memory,ram,RAM
77630,זכרון למחשב Crucial Pro DDR5 5600MHz 2x16GB CP2K16G56C46U5 UDIMM,Crucial Pro DDR5 5600MHz 2x16GB UDIMM,Crucial,CP2K16G56C46U5,1940,ILS,626.62,95,6.6,True,https://www.ivory.co.il/catalog.php?id=77630,Memory,ram,RAM
78122,זכרון למחשב Kingston Fury Renegade RGB DDR5 6000MHz 2x48GB KF560C32RSAK2-96 SDRAM,Kingston Fury Renegade RGB DDR5 6000MHz 2x48GB SDRAM,Kingston,KF560C32RSAK2-96,3990,ILS,1288.77,320,4.03,True,https://www.ivory.co.il/catalog.php?id=78122,Memory,ram,RAM
78125,זיכרון למחשב Kingston FURY Renegade DDR5 6000MHz 2x48GB KF560C32RSK2-96 DIMM,Kingston FURY Renegade DDR5 6000MHz 2x48GB DIMM,Kingston,KF560C32RSK2-96,3990,ILS,1288.77,300,4.3,True,https://www.ivory.co.il/catalog.php?id=78125,Memory,ram,RAM
78143,זכרון למחשב Kingston FURY Renegade RGB DDR5 6400MHz 2x48GB KF564C32RSAK2-96 SDRAM,Kingston FURY Renegade RGB DDR5 6400MHz 2x48GB SDRAM,Kingston,KF564C32RSAK2-96,4090,ILS,1321.07,300,4.4,True,https://www.ivory.co.il/catalog.php?id=78143,Memory,ram,RAM
82182,זכרון למחשב Kingston Fury Beast RGB DDR4 3600MHz 2x8GB KF436C17BB2AK2/16 DIMM,Kingston Fury Beast RGB DDR4 3600MHz 2x8GB DIMM,Kingston,KF436C17BB2AK2/16,850,ILS,274.55,55,4.99,True,https://www.ivory.co.il/catalog.php?id=82182,Memory,ram,RAM
83325,זכרון למחשב Kingston FURY Beast White DDR5 RGB 5200MHz 16GB KF552C40BWA-16 DIMM לבן,Kingston FURY Beast White DDR5 RGB 5200MHz 16GB DIMM White,Kingston,KF552C40BWA-16,845,ILS,272.94,65,4.2,True,https://www.ivory.co.il/catalog.php?id=83325,Memory,ram,RAM
83340,זכרון למחשב Kingston FURY Beast DDR5 White RGB 5200MHz 2x16GB KF552C40BWAK2-32 DIMM לבן,Kingston FURY Beast DDR5 White RGB 5200MHz 2x16GB DIMM White,Kingston,KF552C40BWAK2-32,1770,ILS,571.71,120,4.76,True,https://www.ivory.co.il/catalog.php?id=83340,Memory,ram,RAM
83349,זכרון למחשב Kingston FURY Beast DDR5 White RGB 5600MHz 2x32GB KF556C40BWAK2-64 DIMM לבן,Kingston FURY Beast DDR5 White RGB 5600MHz 2x32GB DIMM White,Kingston,KF556C40BWAK2-64,3590,ILS,1159.57,220,5.27,True,https://www.ivory.co.il/catalog.php?id=83349,Memory,ram,RAM
83334,זכרון למחשב Kingston FURY Beast DDR5 White RGB 5600MHz 32GB KF556C40BWA-32 DIMM לבן,Kingston FURY Beast DDR5 White RGB 5600MHz 32GB DIMM,Kingston,KF556C40BWA-32,1830,ILS,591.09,120,4.93,True,https://www.ivory.co.il/catalog.php?id=83334,Memory,ram,RAM
83331,זכרון למחשב Kingston FURY Beast White DDR5 RGB 5200MHz 32GB KF552C40BWA-32 DIMM לבן,Kingston FURY Beast White DDR5 RGB 5200MHz 32GB DIMM,Kingston,KF552C40BWA-32,1750,ILS,565.25,110,5.14,True,https://www.ivory.co.il/catalog.php?id=83331,Memory,ram,RAM
83337,זכרון למחשב Kingston FURY Beast DDR5 White RGB 5600MHz 2x16GB KF556C40BWAK2-32 DIMM לבן,Kingston FURY Beast DDR5 White RGB 5600MHz 2x16GB DIMM,Kingston,KF556C40BWAK2-32,1880,ILS,607.24,120,5.06,True,https://www.ivory.co.il/catalog.php?id=83337,Memory,ram,RAM
87810,זכרון למחשב Team Group T-CREATE CLASSIC DDR5 5600MHz 2x16GB CTCCD532G5600HC46DC01,Team Group T-CREATE CLASSIC DDR5 5600MHz 2x16GB,Team Group,CTCCD532G5600HC46DC01,1920,ILS,620.16,110,5.64,True,https://www.ivory.co.il/catalog.php?id=87810,Memory,ram,RAM
87864,זכרון למחשב Team Group T-FORCE DELTA DDR4 3200MHz 8GB TF3D48G3200HC16F01 בצבע שחור,Team Group T-FORCE DELTA DDR4 3200MHz 8GB Black,Team Group,TF3D48G3200HC16F01,380,ILS,122.74,30,4.09,True,https://www.ivory.co.il/catalog.php?id=87864,Memory,ram,RAM
87918,זכרון למחשב Team Group T-FORCE DELTA RGB DDR5 6400MHz 2x16GB CL40 בצבע לבן,,,,2020,ILS,652.46,110,5.93,True,https://www.ivory.co.il/catalog.php?id=87918,Memory,ram,RAM
87909,זכרון למחשב Team Group T-FORCE DELTA RGB DDR5 6000MHz 16GB CL38 בצבע לבן,,,,1050,ILS,339.15,60,5.65,True,https://www.ivory.co.il/catalog.php?id=87909,Memory,ram,RAM
87915,זכרון למחשב Team Group T-FORCE DELTA RGB DDR5 6400MHz 2x16GB CL40 בצבע שחור,,,,2020,ILS,652.46,110,5.93,True,https://www.ivory.co.il/catalog.php?id=87915,Memory,ram,RAM
96591,זכרון למחשב CORSAIR VENGEANCE RGB DDR5 – מהירות 6000MT/s – נפח 2x24GB – זמן אחזור CL36 – תאורת RGB,,,,2115,ILS,683.14,160,4.27,True,https://www.ivory.co.il/catalog.php?id=96591,Memory,ram,RAM
111199,זכרון למחשב Team Group T-FORCE DELTAα RGB DDR5 5600MHz 2x16GB FF8D532G5600HC40BDC01 בצבע לבן,,,,1950,ILS,629.85,100,6.3,True,https://www.ivory.co.il/catalog.php?id=111199,Memory,ram,RAM
111197,זכרון למחשב Team Group T-FORCE DELTAα RGB DDR5 5600MHz 2x16GB FF7D532G5600HC40BDC01 בצבע שחור,Team Group T-FORCE DELTAα RGB DDR5 5600MHz 2x16GB Black,Team Group,FF7D532G5600HC40BDC01,1950,ILS,629.85,100,6.3,True,https://www.ivory.co.il/catalog.php?id=111197,Memory,ram,RAM
112839,זכרון למחשב Kingston ValueRAM 32GB DDR5 5600MHz KVR56U46BD8-32 DIMM,Kingston ValueRAM 32GB DDR5 5600MHz DIMM,Kingston,KVR56U46BD8-32,1890,ILS,610.47,100,6.1,True,https://www.ivory.co.il/catalog.php?id=112839,Memory,ram,RAM
114797,זכרון למחשב Kingston FURY Beast DDR5 White RGB 6000MHz 16GB KF560C36BWE2A-16 DIMM לבן,Kingston FURY Beast DDR5 White RGB 6000MHz 16GB DIMM,Kingston,KF560C36BWE2A-16,1050,ILS,339.15,65,5.22,True,https://www.ivory.co.il/catalog.php?id=114797,Memory,ram,RAM
114799,זכרון למחשב Kingston FURY Beast DDR5 White RGB 6000MHz 2x32GB KF560C36BWEAK2-64 DIMM לבן,Kingston FURY Beast DDR5 White RGB 6000MHz 2x32GB DIMM,Kingston,KF560C36BWEAK2-64,3650,ILS,1178.95,220,5.36,True,https://www.ivory.co.il/catalog.php?id=114799,Memory,ram,RAM
116081,זכרון למחשב Kingston Fury Beast RGB DDR5 6000MHz 32GB KF560C36BBEA-32 DIMM,Kingston Fury Beast RGB DDR5 6000MHz 32GB DIMM,Kingston,KF560C36BBEA-32,1880,ILS,607.24,115,5.28,True,https://www.ivory.co.il/catalog.php?id=116081,Memory,ram,RAM
127230,זכרון למחשב Team Group ELITE DDR3 8GB 1600MHz TED3L8G1600C1101,Team Group ELITE DDR3 8GB 1600MHz,Team Group,TED3L8G1600C1101,199,ILS,64.28,30,2.14,True,https://www.ivory.co.il/catalog.php?id=127230,Memory,ram,RAM
127449,זכרון למחשב Team Group T-FORCE DELTA RGB DDR5 5600MHz 2x16GB CL36 בצבע לבן,Team Group T-FORCE DELTA RGB DDR5 5600MHz 2x16GB CL36 White,Team Group,,1950,ILS,629.85,80,7.87,True,https://www.ivory.co.il/catalog.php?id=127449,Memory,ram,RAM
127218,זכרון למחשב Team Group T-FORCE DELTA RGB DDR5 6000MHz 2x32GB CL38 בצבע לבן,Team Group T-FORCE DELTA RGB DDR5 6000MHz 2x32GB CL38 White,Team Group,,3720,ILS,1201.56,150,8.01,True,https://www.ivory.co.il/catalog.php?id=127218,Memory,ram,RAM
127452,זכרון למחשב Team Group T-FORCE DELTA RGB DDR5 5600MHz 2x16GB CL36 בצבע שחור,Team Group T-FORCE DELTA RGB DDR5 5600MHz 2x16GB CL36 Black,Team Group,,1950,ILS,629.85,80,7.87,True,https://www.ivory.co.il/catalog.php?id=127452,Memory,ram,RAM
127209,זכרון למחשב Team Group T-FORCE DELTA RGB DDR5 6000MHz 2x16GB CL38 בצבע שחור,Team Group T-FORCE DELTA RGB DDR5 6000MHz 2x16GB CL38 Black,Team Group,,1970,ILS,636.31,85,7.49,True,https://www.ivory.co.il/catalog.php?id=127209,Memory,ram,RAM
127215,זכרון למחשב Team Group T-FORCE DELTA RGB DDR5 6000MHz 2x32GB CL38 בצבע שחור,Team Group T-FORCE DELTA RGB DDR5 6000MHz 2x32GB CL38 Black,Team Group,,3720,ILS,1201.56,150,8.01,True,https://www.ivory.co.il/catalog.php?id=127215,Memory,ram,RAM
128589,זכרון למחשב Kingston Fury Beast RGB DDR5 5600MHz 2x16GB KF556C40BBAK2-32 DIMM,Kingston Fury Beast RGB DDR5 5600MHz 2x16GB DIMM,Kingston,KF556C40BBAK2-32,1890,ILS,610.47,80,7.63,True,https://www.ivory.co.il/catalog.php?id=128589,Memory,ram,RAM
130941,זכרון למחשב Team Group T-FORCE DELTA RGB DDR5 5600MHz 2x32GB CL36 בצבע שחור,Team Group T-FORCE DELTA RGB DDR5 5600MHz 2x32GB CL36 Black,Team Group,,3590,ILS,1159.57,130,8.92,True,https://www.ivory.co.il/catalog.php?id=130941,Memory,ram,RAM
127224,זכרון למחשב Team Group T-FORCE DELTA RGB DDR5 6000MHz 32GB CL38 בצבע שחור,Team Group T-FORCE DELTA RGB DDR5 6000MHz 32GB CL38 Black,Team Group,,1950,ILS,629.85,75,8.4,True,https://www.ivory.co.il/catalog.php?id=127224,Memory,ram,RAM
127227,זכרון למחשב Team Group T-FORCE DELTA RGB DDR5 6000MHz 32GB CL38 בצבע לבן,Team Group T-FORCE DELTA RGB DDR5 6000MHz 32GB CL38 White,Team Group,,1770,ILS,571.71,75,7.62,True,https://www.ivory.co.il/catalog.php?id=127227,Memory,ram,RAM
107884,כונן Kingston 500GB NV3 PCIe 4.0 NVMe SSD M.2,Kingston 500GB NV3 PCIe 4.0 NVMe M.2 SSD,Kingston,,379,ILS,122.42,40,3.06,True,https://www.ivory.co.il/catalog.php?id=107884,Storage,internal-ssds,Internal SSDs
107886,כונן Kingston 1TB NV3 PCIe 4.0 NVMe SSD M.2,Kingston 1TB NV3 PCIe 4.0 NVMe M.2 SSD,Kingston,,539,ILS,174.1,65,2.68,True,https://www.ivory.co.il/catalog.php?id=107886,Storage,internal-ssds,Internal SSDs
141917,כונן SanDisk SSD Plus – נפח 250GB – ממשק SATA III – דגם SDSSDA-250G-G28,SanDisk SSD Plus 250GB SATA III SSD,SanDisk,SDSSDA-250G-G28,225,ILS,72.67,30,2.42,True,https://www.ivory.co.il/catalog.php?id=141917,Storage,internal-ssds,Internal SSDs
87930,כונן Team Group T-FORCE VULCAN Z 1TB SATA III SSD,Team Group T-FORCE VULCAN Z 1TB SATA III SSD,Team Group,,495,ILS,159.88,60,2.66,True,https://www.ivory.co.il/catalog.php?id=87930,Storage,internal-ssds,Internal SSDs
59252,כונן Samsung 990 Pro MZ-V9P2T0BW PCle 4.0 NVMe M.2 2TB SSD,Samsung 990 Pro 2TB PCIe 4.0 NVMe M.2 SSD,Samsung,MZ-V9P2T0BW,1290,ILS,416.67,160,2.6,True,https://www.ivory.co.il/catalog.php?id=59252,Storage,internal-ssds,Internal SSDs
152890,כונן Crucial P310 M.2 SSD – נפח 1TB – ממשק PCIe Gen4 – גודל 2280,Crucial P310 M.2 SSD - 1TB Capacity - PCIe Gen4 Interface - 2280 Form Factor,Crucial,,545,ILS,176.03,65,2.71,True,https://www.ivory.co.il/catalog.php?id=152890,Storage,internal-ssds,Internal SSDs
25215,כונן Kingston A400 SA400S37/960G 960GB SSD,Kingston A400 SA400S37/960G 960GB SSD,Kingston,SA400S37/960G,570,ILS,184.11,70,2.63,True,https://www.ivory.co.il/catalog.php?id=25215,Storage,internal-ssds,Internal SSDs
107888,כונן Kingston 2TB NV3 PCIe 4.0 NVMe SSD M.2,Kingston 2TB NV3 PCIe 4.0 NVMe SSD M.2,Kingston,,950,ILS,306.85,110,2.79,True,https://www.ivory.co.il/catalog.php?id=107888,Storage,internal-ssds,Internal SSDs
129486,כונן WD Green SN3000 NVMe SSD 500GB,WD Green SN3000 NVMe SSD 500GB,WD,,345,ILS,111.44,40,2.79,True,https://www.ivory.co.il/catalog.php?id=129486,Storage,internal-ssds,Internal SSDs
146057,כונן Crucial E100 1TB PCIe Gen4 NVMe M.2 SSD,Crucial E100 1TB PCIe Gen4 NVMe M.2 SSD,Crucial,,560,ILS,180.88,70,2.58,True,https://www.ivory.co.il/catalog.php?id=146057,Storage,internal-ssds,Internal SSDs
131364,כונן Samsung 9100 PRO NVMe M.2 SSD 4TB,Samsung 9100 PRO NVMe M.2 SSD 4TB,Samsung,,2590,ILS,836.57,350,2.39,True,https://www.ivory.co.il/catalog.php?id=131364,Storage,internal-ssds,Internal SSDs
115755,כונן Kingston 4TB NV3 PCIe 4.0 NVMe SSD M.2,Kingston 4TB NV3 PCIe 4.0 NVMe SSD M.2,Kingston,NV3,1590,ILS,513.57,180,2.85,True,https://www.ivory.co.il/catalog.php?id=115755,Storage,internal-ssds,Internal SSDs
141911,כונן SanDisk SSD Plus – נפח 2TB – ממשק SATA III – דגם SDSSDA-2T00-G28,SanDisk SSD Plus 2TB SATA III SSD,SanDisk,SDSSDA-2T00-G28,1245,ILS,402.13,110,3.66,True,https://www.ivory.co.il/catalog.php?id=141911,Storage,internal-ssds,Internal SSDs
23562,כונן Kingston A400 SA400S37/480G 480GB SSD,Kingston A400 480GB SSD,Kingston,SA400S37/480G,450,ILS,145.35,35,4.15,True,https://www.ivory.co.il/catalog.php?id=23562,Storage,internal-ssds,Internal SSDs
87927,כונן Team Group T-FORCE VULCAN Z 512GB SATA III SSD,Team Group T-FORCE VULCAN Z 512GB SATA III SSD,Team Group,,349,ILS,112.73,40,2.82,True,https://www.ivory.co.il/catalog.php?id=87927,Storage,internal-ssds,Internal SSDs
135993,כונן Corsair MP600 PRO NH 4TB PCIe 4.0 (Gen 4) x4 NVMe M.2 SSD,Corsair MP600 PRO NH 4TB PCIe 4.0 (Gen 4) x4 NVMe M.2 SSD,Corsair,MP600 PRO NH 4TB,1790,ILS,578.17,340,1.7,True,https://www.ivory.co.il/catalog.php?id=135993,Storage,internal-ssds,Internal SSDs
59216,כונן Samsung 990 Pro MZ-V9P1T0BW PCle 4.0 NVMe M.2 1TB SSD,Samsung 990 Pro MZ-V9P1T0BW PCle 4.0 NVMe M.2 1TB SSD,Samsung,MZ-V9P1T0BW,799,ILS,258.08,80,3.23,True,https://www.ivory.co.il/catalog.php?id=59216,Storage,internal-ssds,Internal SSDs
124659,כונן Samsung 990 EVO Plus NVMe M.2 SSD 1TB,Samsung 990 EVO Plus NVMe M.2 SSD 1TB,Samsung,,799,ILS,258.08,70,3.69,True,https://www.ivory.co.il/catalog.php?id=124659,Storage,internal-ssds,Internal SSDs
128973,כונן WD Blue SN5000 NVMe SSD 2TB,WD Blue SN5000 NVMe SSD 2TB,WD,SN5000,1099,ILS,354.98,130,2.73,True,https://www.ivory.co.il/catalog.php?id=128973,Storage,internal-ssds,Internal SSDs
22070,כונן Kingston A400 SA400S37/240G 240GB SSD,Kingston A400 SA400S37/240G 240GB SSD,Kingston,SA400S37/240G,299,ILS,96.58,25,3.86,True,https://www.ivory.co.il/catalog.php?id=22070,Storage,internal-ssds,Internal SSDs
152767,כונן WD Green 500GB WDS500G5G0A SATA III SSD,WD Green 500GB SATA III SSD,WD,WDS500G5G0A,485,ILS,156.66,35,4.48,True,https://www.ivory.co.il/catalog.php?id=152767,Storage,internal-ssds,Internal SSDs
135990,כונן SSD עם קירור Corsair MP700 PRO 2TB PCIe Gen5x4 NVMe 2.0 M.2,Corsair MP700 PRO 2TB PCIe Gen5x4 NVMe 2.0 M.2 SSD with heatsink,Corsair,MP700 PRO,1275,ILS,411.82,330,1.25,True,https://www.ivory.co.il/catalog.php?id=135990,Storage,internal-ssds,Internal SSDs
111783,כונן Crucial T705 PCIe Gen5 NVMe M.2 1TB SSD,Crucial T705 PCIe Gen5 NVMe M.2 1TB SSD,Crucial,T705,790,ILS,255.17,170,1.5,True,https://www.ivory.co.il/catalog.php?id=111783,Storage,internal-ssds,Internal SSDs
129489,כונן WD Green SN3000 NVMe SSD 1TB,WD Green SN3000 NVMe SSD 1TB,WD,SN3000,565,ILS,182.5,70,2.61,True,https://www.ivory.co.il/catalog.php?id=129489,Storage,internal-ssds,Internal SSDs
128976,כונן WD Blue SN5000 NVMe SSD 4TB,WD Blue SN5000 NVMe SSD 4TB,WD,SN5000,1579,ILS,510.02,280,1.82,True,https://www.ivory.co.il/catalog.php?id=128976,Storage,internal-ssds,Internal SSDs
71600,כונן Kingston 2TB KC3000 SKC3000D/2048G PCIe 4.0 NVMe SSD M.2,Kingston 2TB KC3000 PCIe 4.0 NVMe SSD M.2,Kingston,SKC3000D/2048G,1250,ILS,403.75,130,3.11,True,https://www.ivory.co.il/catalog.php?id=71600,Storage,internal-ssds,Internal SSDs
71603,כונן Kingston 4TB KC3000 SKC3000D/4096G PCIe 4.0 NVMe SSD M.2,Kingston 4TB KC3000 PCIe 4.0 NVMe SSD M.2,Kingston,SKC3000D/4096G,2550,ILS,823.65,280,2.94,True,https://www.ivory.co.il/catalog.php?id=71603,Storage,internal-ssds,Internal SSDs
71597,כונן Kingston 1TB KC3000 SKC3000S/1024G PCIe 4.0 NVMe SSD M.2,Kingston 1TB KC3000 PCIe 4.0 NVMe SSD M.2,Kingston,SKC3000S/1024G,965,ILS,311.69,75,4.16,True,https://www.ivory.co.il/catalog.php?id=71597,Storage,internal-ssds,Internal SSDs
77519,כונן Crucial T700 4TB PCIe Gen5 NVMe M.2 2280 SSD דגם CT4000T700SSD3,Crucial T700 4TB PCIe Gen5 NVMe M.2 2280 SSD,Crucial,CT4000T700SSD3,2985,ILS,964.15,400,2.41,True,https://www.ivory.co.il/catalog.php?id=77519,Storage,internal-ssds,Internal SSDs
77513,כונן Crucial T700 2TB PCIe Gen5 NVMe M.2 2280 SSD דגם CT2000T700SSD3,Crucial T700 2TB PCIe Gen5 NVMe M.2 2280 SSD,Crucial,CT2000T700SSD3,1599,ILS,516.48,230,2.25,True,https://www.ivory.co.il/catalog.php?id=77513,Storage,internal-ssds,Internal SSDs
77507,כונן Crucial T700 1TB PCIe Gen5 NVMe M.2 2280 SSD דגם CT1000T700SSD3,Crucial T700 1TB PCIe Gen5 NVMe M.2 2280 SSD,Crucial,CT1000T700SSD3,907,ILS,292.96,170,1.72,True,https://www.ivory.co.il/catalog.php?id=77507,Storage,internal-ssds,Internal SSDs
